"","YEAR","MONTH","CARRIER","EMPTOTAL","X","yearmonth","yearmonthday"
"2832",2009,"12","5Y",1044,NA,"200912",2009-12-01
"2833",2009,"12","8C",428,NA,"200912",2009-12-01
"2834",2009,"12","9E",3851,NA,"200912",2009-12-01
"2835",2009,"12","9L",1284,NA,"200912",2009-12-01
"2836",2009,"12","AA",71450,NA,"200912",2009-12-01
"2837",2009,"12","ABX",939,NA,"200912",2009-12-01
"2838",2009,"12","AJQ",242,NA,"200912",2009-12-01
"2839",2009,"12","AMQ",28,NA,"200912",2009-12-01
"2840",2009,"12","KH",315,NA,"200912",2009-12-01
"2841",2009,"12","AS",9910,NA,"200912",2009-12-01
"2842",2009,"12","B6",12532,NA,"200912",2009-12-01
"2843",2009,"12","BNQ",5,NA,"200912",2009-12-01
"2844",2009,"12","CO",36132,NA,"200912",2009-12-01
"2845",2009,"12","CP",888,NA,"200912",2009-12-01
"2846",2009,"12","CS",1207,NA,"200912",2009-12-01
"2847",2009,"12","DL",53285,NA,"200912",2009-12-01
"2848",2009,"12","ER",600,NA,"200912",2009-12-01
"2849",2009,"12","EV",3686,NA,"200912",2009-12-01
"2850",2009,"12","EZ",476,NA,"200912",2009-12-01
"2851",2009,"12","F9",5722,NA,"200912",2009-12-01
"2852",2009,"12","FCQ",77,NA,"200912",2009-12-01
"2853",2009,"12","FL",8169,NA,"200912",2009-12-01
"2854",2009,"12","FX",139737,NA,"200912",2009-12-01
"2855",2009,"12","G4",1791,NA,"200912",2009-12-01
"2856",2009,"12","G7",560,NA,"200912",2009-12-01
"2857",2009,"12","GFQ",65,NA,"200912",2009-12-01
"2858",2009,"12","GL",417,NA,"200912",2009-12-01
"2859",2009,"12","HA",3844,NA,"200912",2009-12-01
"2860",2009,"12","JW",493,NA,"200912",2009-12-01
"2861",2009,"12","KAQ",781,NA,"200912",2009-12-01
"2862",2009,"12","KLQ",58,NA,"200912",2009-12-01
"2863",2009,"12","L3",415,NA,"200912",2009-12-01
"2864",2009,"12","M6",542,NA,"200912",2009-12-01
"2865",2009,"12","MQ",9818,NA,"200912",2009-12-01
"2866",2009,"12","MRQ",85,NA,"200912",2009-12-01
"2867",2009,"12","NC",186,NA,"200912",2009-12-01
"2868",2009,"12","NK",2089,NA,"200912",2009-12-01
"2869",2009,"12","NW",27537,NA,"200912",2009-12-01
"2870",2009,"12","OH",2599,NA,"200912",2009-12-01
"2871",2009,"12","OO",9593,NA,"200912",2009-12-01
"2872",2009,"12","OW",2047,NA,"200912",2009-12-01
"2873",2009,"12","PFQ",43,NA,"200912",2009-12-01
"2874",2009,"12","PO",313,NA,"200912",2009-12-01
"2875",2009,"12","PRQ",53,NA,"200912",2009-12-01
"2876",2009,"12","PT",223,NA,"200912",2009-12-01
"2877",2009,"12","QX",3508,NA,"200912",2009-12-01
"2878",2009,"12","RD",502,NA,"200912",2009-12-01
"2879",2009,"12","S5",1275,NA,"200912",2009-12-01
"2880",2009,"12","SI",25,NA,"200912",2009-12-01
"2881",2009,"12","SLQ",120,NA,"200912",2009-12-01
"2882",2009,"12","SY",772,NA,"200912",2009-12-01
"2883",2009,"12","U5",390,NA,"200912",2009-12-01
"2884",2009,"12","U7",248,NA,"200912",2009-12-01
"2885",2009,"12","UA",46538,NA,"200912",2009-12-01
"2886",2009,"12","US",32021,NA,"200912",2009-12-01
"2887",2009,"12","VCQ",0,NA,"200912",2009-12-01
"2888",2009,"12","VX",1481,NA,"200912",2009-12-01
"2889",2009,"12","WE",396,NA,"200912",2009-12-01
"2890",2009,"12","WI",50,NA,"200912",2009-12-01
"2891",2009,"12","WN",35042,NA,"200912",2009-12-01
"2892",2009,"12","WO",1398,NA,"200912",2009-12-01
"2893",2009,"12","X9",997,NA,"200912",2009-12-01
"2894",2009,"12","XE",5464,NA,"200912",2009-12-01
"2895",2009,"12","XJ",2246,NA,"200912",2009-12-01
"2896",2009,"12","XP",120,NA,"200912",2009-12-01
"2897",2009,"12","YV",2540,NA,"200912",2009-12-01
"2898",2009,"12","YX",2908,NA,"200912",2009-12-01
"2899",2009,"12","ZW",2737,NA,"200912",2009-12-01
